image_path,severity,dark_circles,quality_reject,makeup_suspected,presence,eye,subject_id,source_dataset,source_image_id,license_status,consent_status,annotation_confidence,annotator_id
data/crops/ffhq/right/ffhq_22151_right.jpg,2,1,0,0,1,right,ffhq_22151,ffhq_pd_subset,ffhq_22151,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/right/021_08_right.jpg,1,0,0,0,1,right,london_021,london_faces,021_08,cc_by_4_0,documented_research_consent,medium,
data/crops/ffhq/left/ffhq_53677_left.jpg,2,1,0,0,1,left,ffhq_53677,ffhq_pd_subset,ffhq_53677,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_45377_right.jpg,3,0,0,0,1,right,ffhq_45377,ffhq_pd_subset,ffhq_45377,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_50620_right.jpg,1,0,0,0,1,right,ffhq_50620,ffhq_pd_subset,ffhq_50620,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_63903_left.jpg,1,0,0,0,1,left,ffhq_63903,ffhq_pd_subset,ffhq_63903,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_25684_right.jpg,1,0,0,0,1,right,ffhq_25684,ffhq_pd_subset,ffhq_25684,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_37227_right.jpg,2,1,0,0,1,right,ffhq_37227,ffhq_pd_subset,ffhq_37227,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_60748_left.jpg,2,0,0,0,1,left,ffhq_60748,ffhq_pd_subset,ffhq_60748,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_61603_left.jpg,0,1,0,0,0,left,ffhq_61603,ffhq_pd_subset,ffhq_61603,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_40613_left.jpg,3,0,0,0,1,left,ffhq_40613,ffhq_pd_subset,ffhq_40613,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_54602_right.jpg,1,0,0,0,1,right,ffhq_54602,ffhq_pd_subset,ffhq_54602,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_48869_left.jpg,3,1,0,0,1,left,ffhq_48869,ffhq_pd_subset,ffhq_48869,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_47189_left.jpg,2,0,0,0,1,left,ffhq_47189,ffhq_pd_subset,ffhq_47189,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_57052_left.jpg,3,1,0,1,1,left,ffhq_57052,ffhq_pd_subset,ffhq_57052,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_22793_right.jpg,2,0,0,0,1,right,ffhq_22793,ffhq_pd_subset,ffhq_22793,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_29806_right.jpg,1,1,0,0,1,right,ffhq_29806,ffhq_pd_subset,ffhq_29806,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_50607_right.jpg,3,0,0,0,1,right,ffhq_50607,ffhq_pd_subset,ffhq_50607,ffhq_pd_prototype_only,none_public_photo,low,
data/crops/ffhq/right/ffhq_51934_right.jpg,2,0,0,0,1,right,ffhq_51934,ffhq_pd_subset,ffhq_51934,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_66540_left.jpg,2,0,0,0,1,left,ffhq_66540,ffhq_pd_subset,ffhq_66540,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_57202_right.jpg,1,0,0,0,1,right,ffhq_57202,ffhq_pd_subset,ffhq_57202,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_69373_left.jpg,2,1,0,0,1,left,ffhq_69373,ffhq_pd_subset,ffhq_69373,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_61603_right.jpg,2,0,0,0,1,right,ffhq_61603,ffhq_pd_subset,ffhq_61603,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_37793_left.jpg,1,1,0,1,1,left,ffhq_37793,ffhq_pd_subset,ffhq_37793,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_61948_left.jpg,2,0,0,0,1,left,ffhq_61948,ffhq_pd_subset,ffhq_61948,ffhq_pd_prototype_only,none_public_photo,low,
data/crops/ffhq/right/ffhq_22385_right.jpg,2,0,0,0,1,right,ffhq_22385,ffhq_pd_subset,ffhq_22385,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_49133_left.jpg,3,1,0,0,1,left,ffhq_49133,ffhq_pd_subset,ffhq_49133,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_60896_left.jpg,3,0,0,0,1,left,ffhq_60896,ffhq_pd_subset,ffhq_60896,ffhq_pd_prototype_only,none_public_photo,low,
data/crops/ffhq/left/ffhq_22557_left.jpg,3,0,0,0,1,left,ffhq_22557,ffhq_pd_subset,ffhq_22557,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_41763_left.jpg,2,0,0,0,1,left,ffhq_41763,ffhq_pd_subset,ffhq_41763,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_50620_left.jpg,0,0,0,0,0,left,ffhq_50620,ffhq_pd_subset,ffhq_50620,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_26975_left.jpg,2,0,0,0,1,left,ffhq_26975,ffhq_pd_subset,ffhq_26975,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_54127_left.jpg,1,0,0,0,1,left,ffhq_54127,ffhq_pd_subset,ffhq_54127,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_47265_right.jpg,1,0,0,0,1,right,ffhq_47265,ffhq_pd_subset,ffhq_47265,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_48445_left.jpg,2,1,0,0,1,left,ffhq_48445,ffhq_pd_subset,ffhq_48445,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_32466_right.jpg,1,0,0,0,1,right,ffhq_32466,ffhq_pd_subset,ffhq_32466,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_30894_right.jpg,2,0,0,0,1,right,ffhq_30894,ffhq_pd_subset,ffhq_30894,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_50704_right.jpg,1,0,0,0,1,right,ffhq_50704,ffhq_pd_subset,ffhq_50704,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_22151_left.jpg,1,1,0,0,1,left,ffhq_22151,ffhq_pd_subset,ffhq_22151,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_37227_left.jpg,2,0,0,0,1,left,ffhq_37227,ffhq_pd_subset,ffhq_37227,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_34796_left.jpg,1,0,0,0,1,left,ffhq_34796,ffhq_pd_subset,ffhq_34796,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_37208_left.jpg,2,0,0,0,1,left,ffhq_37208,ffhq_pd_subset,ffhq_37208,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_63310_left.jpg,1,1,0,0,1,left,ffhq_63310,ffhq_pd_subset,ffhq_63310,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_51934_left.jpg,2,0,0,0,1,left,ffhq_51934,ffhq_pd_subset,ffhq_51934,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_42056_left.jpg,1,1,0,0,1,left,ffhq_42056,ffhq_pd_subset,ffhq_42056,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_28325_right.jpg,3,1,0,0,1,right,ffhq_28325,ffhq_pd_subset,ffhq_28325,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_39507_left.jpg,2,1,0,0,1,left,ffhq_39507,ffhq_pd_subset,ffhq_39507,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_28261_left.jpg,2,0,0,0,1,left,ffhq_28261,ffhq_pd_subset,ffhq_28261,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/left/107_08_left.jpg,2,0,0,0,1,left,london_107,london_faces,107_08,cc_by_4_0,documented_research_consent,medium,
data/crops/ffhq/right/ffhq_47075_right.jpg,2,0,0,0,1,right,ffhq_47075,ffhq_pd_subset,ffhq_47075,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/left/012_03_left.jpg,1,0,0,0,1,left,london_012,london_faces,012_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_67667_right.jpg,3,0,0,0,1,right,ffhq_67667,ffhq_pd_subset,ffhq_67667,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_49133_right.jpg,2,0,0,0,1,right,ffhq_49133,ffhq_pd_subset,ffhq_49133,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_32466_left.jpg,2,0,0,0,1,left,ffhq_32466,ffhq_pd_subset,ffhq_32466,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_28222_right.jpg,2,0,0,0,1,right,ffhq_28222,ffhq_pd_subset,ffhq_28222,ffhq_pd_prototype_only,none_public_photo,low,
data/crops/ffhq/left/ffhq_61364_left.jpg,1,0,0,0,1,left,ffhq_61364,ffhq_pd_subset,ffhq_61364,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_26975_right.jpg,2,0,0,0,1,right,ffhq_26975,ffhq_pd_subset,ffhq_26975,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_35236_right.jpg,1,0,0,0,1,right,ffhq_35236,ffhq_pd_subset,ffhq_35236,ffhq_pd_prototype_only,none_public_photo,low,
data/crops/ffhq/left/ffhq_52372_left.jpg,1,0,0,0,1,left,ffhq_52372,ffhq_pd_subset,ffhq_52372,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_27921_left.jpg,2,0,0,0,1,left,ffhq_27921,ffhq_pd_subset,ffhq_27921,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/right/172_03_right.jpg,2,1,0,0,1,right,london_172,london_faces,172_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/left/ffhq_44175_left.jpg,1,0,0,0,1,left,ffhq_44175,ffhq_pd_subset,ffhq_44175,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_32782_right.jpg,2,0,0,0,1,right,ffhq_32782,ffhq_pd_subset,ffhq_32782,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_49810_right.jpg,2,0,0,0,1,right,ffhq_49810,ffhq_pd_subset,ffhq_49810,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_37719_left.jpg,2,0,0,0,1,left,ffhq_37719,ffhq_pd_subset,ffhq_37719,ffhq_pd_prototype_only,none_public_photo,low,
data/crops/ffhq/right/ffhq_67854_right.jpg,2,0,0,0,1,right,ffhq_67854,ffhq_pd_subset,ffhq_67854,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_54478_left.jpg,3,0,0,0,1,left,ffhq_54478,ffhq_pd_subset,ffhq_54478,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_49284_left.jpg,1,0,0,0,1,left,ffhq_49284,ffhq_pd_subset,ffhq_49284,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_64104_right.jpg,2,0,0,0,1,right,ffhq_64104,ffhq_pd_subset,ffhq_64104,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_22793_left.jpg,2,0,0,1,1,left,ffhq_22793,ffhq_pd_subset,ffhq_22793,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_39507_right.jpg,2,1,0,0,1,right,ffhq_39507,ffhq_pd_subset,ffhq_39507,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_57235_left.jpg,2,0,0,0,1,left,ffhq_57235,ffhq_pd_subset,ffhq_57235,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_46528_right.jpg,1,1,0,0,1,right,ffhq_46528,ffhq_pd_subset,ffhq_46528,ffhq_pd_prototype_only,none_public_photo,low,
data/crops/ffhq/left/ffhq_63741_left.jpg,2,1,0,0,1,left,ffhq_63741,ffhq_pd_subset,ffhq_63741,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_57279_left.jpg,1,0,0,0,1,left,ffhq_57279,ffhq_pd_subset,ffhq_57279,ffhq_pd_prototype_only,none_public_photo,low,
data/crops/ffhq/right/ffhq_66650_right.jpg,3,1,0,0,1,right,ffhq_66650,ffhq_pd_subset,ffhq_66650,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_40287_left.jpg,2,1,0,0,1,left,ffhq_40287,ffhq_pd_subset,ffhq_40287,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_48093_left.jpg,2,0,0,0,1,left,ffhq_48093,ffhq_pd_subset,ffhq_48093,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_68860_right.jpg,1,1,0,0,1,right,ffhq_68860,ffhq_pd_subset,ffhq_68860,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_22085_left.jpg,1,0,0,0,1,left,ffhq_22085,ffhq_pd_subset,ffhq_22085,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_64525_left.jpg,3,0,0,0,1,left,ffhq_64525,ffhq_pd_subset,ffhq_64525,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_67398_right.jpg,3,0,0,0,1,right,ffhq_67398,ffhq_pd_subset,ffhq_67398,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_33059_left.jpg,2,0,0,0,1,left,ffhq_33059,ffhq_pd_subset,ffhq_33059,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_29358_right.jpg,2,0,0,0,1,right,ffhq_29358,ffhq_pd_subset,ffhq_29358,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/right/121_03_right.jpg,0,1,0,0,0,right,london_121,london_faces,121_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_53562_right.jpg,1,1,0,0,1,right,ffhq_53562,ffhq_pd_subset,ffhq_53562,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_36961_left.jpg,1,0,0,0,1,left,ffhq_36961,ffhq_pd_subset,ffhq_36961,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_47265_left.jpg,1,0,0,0,1,left,ffhq_47265,ffhq_pd_subset,ffhq_47265,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_49810_left.jpg,2,0,0,0,1,left,ffhq_49810,ffhq_pd_subset,ffhq_49810,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/left/140_08_left.jpg,1,0,0,0,1,left,london_140,london_faces,140_08,cc_by_4_0,documented_research_consent,low,
data/crops/ffhq/right/ffhq_62326_right.jpg,1,0,0,0,1,right,ffhq_62326,ffhq_pd_subset,ffhq_62326,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_65453_right.jpg,3,0,0,0,1,right,ffhq_65453,ffhq_pd_subset,ffhq_65453,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_54990_left.jpg,2,0,0,0,1,left,ffhq_54990,ffhq_pd_subset,ffhq_54990,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_25684_left.jpg,1,0,0,0,1,left,ffhq_25684,ffhq_pd_subset,ffhq_25684,ffhq_pd_prototype_only,none_public_photo,low,
data/crops/ffhq/left/ffhq_54906_left.jpg,2,0,0,0,1,left,ffhq_54906,ffhq_pd_subset,ffhq_54906,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_58491_left.jpg,2,0,0,0,1,left,ffhq_58491,ffhq_pd_subset,ffhq_58491,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_56491_left.jpg,0,1,0,0,0,left,ffhq_56491,ffhq_pd_subset,ffhq_56491,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_22085_right.jpg,0,0,0,0,0,right,ffhq_22085,ffhq_pd_subset,ffhq_22085,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_35296_right.jpg,2,0,0,0,1,right,ffhq_35296,ffhq_pd_subset,ffhq_35296,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_46843_right.jpg,2,1,0,0,1,right,ffhq_46843,ffhq_pd_subset,ffhq_46843,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_47189_right.jpg,2,0,0,0,1,right,ffhq_47189,ffhq_pd_subset,ffhq_47189,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/left/005_03_left.jpg,0,1,0,0,0,left,london_005,london_faces,005_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/left/ffhq_47713_left.jpg,1,0,0,0,1,left,ffhq_47713,ffhq_pd_subset,ffhq_47713,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_43941_left.jpg,2,0,0,0,1,left,ffhq_43941,ffhq_pd_subset,ffhq_43941,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/right/140_08_right.jpg,1,0,0,0,1,right,london_140,london_faces,140_08,cc_by_4_0,documented_research_consent,low,
data/crops/ffhq/left/ffhq_30538_left.jpg,0,0,0,0,0,left,ffhq_30538,ffhq_pd_subset,ffhq_30538,ffhq_pd_prototype_only,none_public_photo,low,
data/crops/ffhq/right/ffhq_54478_right.jpg,3,0,0,0,1,right,ffhq_54478,ffhq_pd_subset,ffhq_54478,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_67999_left.jpg,2,0,0,0,1,left,ffhq_67999,ffhq_pd_subset,ffhq_67999,ffhq_pd_prototype_only,none_public_photo,medium,
